"PointID", "x", "y", "z", "Density", "Momentum_x", "Momentum_y", "Momentum_z", "Energy", "Nu_Tilde", "Pressure", "Temperature", "Mach", "Pressure_Coefficient", "Laminar_Viscosity", "Skin_Friction_Coefficient_x", "Skin_Friction_Coefficient_y", "Skin_Friction_Coefficient_z", "Heat_Flux", "Y_Plus", "Eddy_Viscosity"
26799, 9.817987313592000e-01, 7.195080581658000e-01, 3.421542587123100e-03, 7.416540097330371e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.218151520071549e+00, 1.000000000000000e-10, 8.872606080286195e-01, 1.180373057534305e+00, 0.000000000000000e+00, -2.525105703856376e-01, 6.253818876193228e-08, 5.812870527187531e-03, 3.889456061598524e-05, -7.526646364535868e-04, -8.505412605345726e+04, 1.798897298116773e+01, 1.160049870311317e-08
26800, 9.904643338581001e-01, 7.187077809647999e-01, 2.259590452512000e-03, 7.394841055992205e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.211930844328867e+00, 1.000000000000000e-10, 8.847723377315466e-01, 1.180516683044170e+00, 0.000000000000000e+00, -2.574871109797833e-01, 6.254385804819907e-08, 5.814936886566759e-03, 4.010448303847973e-05, -7.652321113378728e-04, -8.517739621446513e+04, 1.796302415623162e+01, 1.160049870311317e-08
26801, 9.987454683564000e-01, 7.179276004110000e-01, 1.128693475422420e-03, 7.405567310771242e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.216139476119295e+00, 1.000000000000000e-10, 8.864557904477178e-01, 1.181049728646307e+00, 0.000000000000000e+00, -2.541202055474409e-01, 6.256489576151491e-08, 5.795003795750273e-03, 4.148146381996648e-05, -7.781702717020843e-04, -8.467253039096089e+04, 1.798026941906416e+01, 1.160049870311317e-08
26802, 1.006820492598000e+00, 7.171478983488000e-01, 0.000000000000000e+00, 9.091371004405522e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.745432594994848e+00, 1.000000000000000e-10, 1.098173037997939e+00, 1.191820448421589e+00, 0.000000000000000e+00, 1.693142895530015e-01, 6.298896376234569e-08, 2.797603137232843e-05, 9.983137940421102e-05, 6.464025988961340e-05, -5.163773274264860e+03, 1.002038600421298e+03, 1.160049870311317e-08
28567, 6.082166539050000e-01, 8.276741945412001e-01, -2.574793324947900e-02, 1.104055222918929e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.501268759176974e+00, 1.000000000000000e-10, 1.400507503670789e+00, 1.251595750913748e+00, 0.000000000000000e+00, 7.739832208987012e-01, 6.530799696685701e-08, 5.236401200830985e-03, 1.711265038100202e-05, -2.261523076683807e-04, -7.756749249355654e+04, 2.035986085862131e+01, 1.160049870311317e-08
28568, 5.917238858132999e-01, 8.270162685912000e-01, -2.498046382503300e-02, 1.112491872257509e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.550777052031200e+00, 1.000000000000000e-10, 1.420310820812480e+00, 1.259667677365768e+00, 0.000000000000000e+00, 8.135898551820822e-01, 6.561680060955718e-08, 5.287435058570133e-03, 2.164394734404521e-05, -2.782198268629066e-04, -8.059097121486088e+04, 2.035446974771635e+01, 1.160049870311317e-08
28569, 5.760878569314000e-01, 8.262857315409000e-01, -2.410785783377700e-02, 1.121207023337764e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.604832598542194e+00, 1.000000000000000e-10, 1.441933039416877e+00, 1.268903864733629e+00, 0.000000000000000e+00, 8.568342923908772e-01, 6.596890764188032e-08, 5.349505166619141e-03, 2.720731004590395e-05, -3.357797097488692e-04, -8.430696761509622e+04, 2.036030269402805e+01, 1.160049870311317e-08
28570, 5.613846474237000e-01, 8.254898803872001e-01, -2.313852356935200e-02, 1.130459953878595e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.665843138231006e+00, 1.000000000000000e-10, 1.466337255292402e+00, 1.279817732516722e+00, 0.000000000000000e+00, 9.056427241419274e-01, 6.638328660346171e-08, 5.423765236227167e-03, 3.427064107515172e-05, -4.014813670051057e-04, -8.897190164628126e+04, 2.037738674232878e+01, 1.160049870311317e-08
28571, 5.476781359188000e-01, 8.246354140125000e-01, -2.208056667946200e-02, 1.140340879560549e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.735596591228945e+00, 1.000000000000000e-10, 1.494238636491578e+00, 1.292869544049847e+00, 0.000000000000000e+00, 9.614454865402784e-01, 6.687646883541535e-08, 5.513657343134532e-03, 4.339972434074125e-05, -4.775755088566076e-04, -9.491528086829689e+04, 2.037085915345695e+01, 1.160049870311317e-08
28572, 5.350202387552999e-01, 8.237313041343000e-01, -2.094524009031000e-02, 1.150758857521486e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.814947748113307e+00, 1.000000000000000e-10, 1.525979099245322e+00, 1.308379393501527e+00, 0.000000000000000e+00, 1.024926412047767e+00, 6.745921929602606e-08, 5.617020720379122e-03, 5.515505935028618e-05, -5.650285411810291e-04, -1.023818942143138e+05, 2.034577871087079e+01, 1.160049870311317e-08
28573, 5.234492352612000e-01, 8.227904700258000e-01, -1.974918693597300e-02, 1.161461603227584e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.903537132225134e+00, 1.000000000000000e-10, 1.561414852890054e+00, 1.326425571560834e+00, 0.000000000000000e+00, 1.095797919337230e+00, 6.813280950183818e-08, 5.737425202816687e-03, 7.008394182597882e-05, -6.642624481673746e-04, -1.116765023986810e+05, 2.034680198549981e+01, 1.160049870311317e-08
28574, 5.129889303936001e-01, 8.218301373846000e-01, -1.851578511979800e-02, 1.172118280962176e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.000000390732570e+00, 1.000000000000000e-10, 1.600000156293027e+00, 1.346846252506919e+00, 0.000000000000000e+00, 1.172968526143178e+00, 6.888935123168257e-08, 5.875540603243950e-03, 8.856707356641839e-05, -7.748846524984028e-04, -1.229918989605948e+05, 2.030257830549502e+01, 1.160049870311317e-08
28575, 5.036456641662000e-01, 8.208707617266000e-01, -1.727260173909000e-02, 1.182031144782620e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.103001603482387e+00, 1.000000000000000e-10, 1.641200641392954e+00, 1.369942045272725e+00, 0.000000000000000e+00, 1.255369496343032e+00, 6.973788041304016e-08, 6.045850987097589e-03, 1.106694329461983e-04, -8.991591307632585e-04, -1.370310479252124e+05, 2.029288179145868e+01, 1.160049870311317e-08
28576, 4.954057995684000e-01, 8.199322004532000e-01, -1.604732949519900e-02, 1.196103078428897e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.279714121065838e+00, 1.000000000000000e-10, 1.711885648426335e+00, 1.412132926534647e+00, 0.000000000000000e+00, 1.396739510409793e+00, 7.126898019146428e-08, 6.328955521837567e-03, 1.533793965503954e-04, -1.118085022515681e-03, -1.645610616694086e+05, 2.027470950844635e+01, 1.160049870311317e-08
28577, 4.881987590892000e-01, 8.189211477024000e-01, -1.471567541010900e-02, 1.227737724656596e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.749236292797790e+00, 1.000000000000000e-10, 1.899694517119116e+00, 1.526678555435090e+00, 0.000000000000000e+00, 1.772357247795354e+00, 7.530899741505719e-08, 6.875650055179105e-03, 3.001751495711351e-04, -1.679897684090012e-03, -2.478852956854893e+05, 2.018694078050362e+01, 1.160049870311317e-08
28578, 4.819338685704000e-01, 8.176386705915000e-01, -1.301068543149300e-02, 1.286101904419749e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.767162729710162e+00, 1.000000000000000e-10, 2.306865091884064e+00, 1.769767651069913e+00, 0.000000000000000e+00, 2.586698397325251e+00, 8.338086275642312e-08, 7.535949745972399e-03, 7.493231195023389e-04, -2.786551795945941e-03, -4.642555224508968e+05, 1.969838700718945e+01, 1.160049870311317e-08
28579, 4.766050272441000e-01, 8.160120383973000e-01, -1.083229452500940e-02, 1.388973444034587e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.375633058035609e+00, 1.000000000000000e-10, 2.950253223214243e+00, 2.095727381484481e+00, 0.000000000000000e+00, 3.873474659985609e+00, 9.331815220443853e-08, 7.610109402729116e-03, 1.680567273221366e-03, -4.073746637857910e-03, -8.208863292508153e+05, 1.896675165562585e+01, 1.160049870311317e-08
28580, 4.722391502628000e-01, 8.141352747192000e-01, -8.305706477434800e-03, 1.558653872450077e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 9.320896497400948e+00, 1.000000000000000e-10, 3.728358598960378e+00, 2.360138179894701e+00, 0.000000000000000e+00, 5.429685411477879e+00, 1.007751454704746e-07, 6.689226274646600e-03, 2.946712640068999e-03, -4.687062497835548e-03, -1.150461072486973e+06, 1.839029868951069e+01, 1.160049870311317e-08
28581, 4.688088439824000e-01, 8.121387685182000e-01, -5.606846261751900e-03, 1.786379177394396e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.126669775455528e+01, 1.000000000000000e-10, 4.506679101822110e+00, 2.489157768365647e+00, 0.000000000000000e+00, 6.986326417201342e+00, 1.042476486668729e-07, 5.123510533729930e-03, 4.183682541283111e-03, -4.078410556335731e-03, -1.309030579418816e+06, 1.781172160382858e+01, 1.160049870311317e-08
28582, 4.662642256536000e-01, 8.100893889954000e-01, -2.827200036405900e-03, 2.007174383893218e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.280505754209071e+01, 1.000000000000000e-10, 5.122023016836282e+00, 2.517826827178494e+00, 0.000000000000000e+00, 8.217014247229686e+00, 1.050057559571364e-07, 3.667740875904517e-03, 5.137012416721427e-03, -2.184942882168841e-03, -1.338954322456818e+06, 1.706454688606811e+01, 1.160049870311317e-08
28583, 4.646061326367000e-01, 8.080108214849999e-01, 0.000000000000000e+00, 2.073514711562555e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.323005820945670e+01, 1.000000000000000e-10, 5.292023283782679e+00, 2.518164295802624e+00, 0.000000000000000e+00, 8.557014781122481e+00, 1.050146514654470e-07, 3.441798765850092e-03, 5.985734833185236e-03, 7.288458874093093e-04, -1.466654067183003e+06, 1.871020505020320e+01, 1.160049870311317e-08
28584, 4.662642256536000e-01, 8.100893889954000e-01, 2.827200036405900e-03, 1.911356383593558e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.213892982157063e+01, 1.000000000000000e-10, 4.855571928628252e+00, 2.506502587356827e+00, 0.000000000000000e+00, 7.684112070813626e+00, 1.047068739548792e-07, 3.907917559456359e-03, 4.888478908055229e-03, 3.359498191341742e-03, -1.316324721605357e+06, 1.722176987826382e+01, 1.160049870311317e-08
28585, 4.688088439824000e-01, 8.121387685182000e-01, 5.606846261751900e-03, 1.658672832413051e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.020990824969793e+01, 1.000000000000000e-10, 4.083963299879171e+00, 2.429352501564149e+00, 0.000000000000000e+00, 6.140894813315464e+00, 1.026506121397679e-07, 5.429160356949456e-03, 3.769773611561179e-03, 4.896054999430242e-03, -1.222815528316351e+06, 1.793282180360139e+01, 1.160049870311317e-08
28586, 4.722391502628000e-01, 8.141352747192000e-01, 8.305706477434800e-03, 1.451841257333280e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.156081303882779e+00, 1.000000000000000e-10, 3.262432521553110e+00, 2.217133482767623e+00, 0.000000000000000e+00, 4.497833256663344e+00, 9.680235547266467e-08, 6.831436299956799e-03, 2.477031721335278e-03, 5.075580790096365e-03, -9.707645545156437e+05, 1.866853264129727e+01, 1.160049870311317e-08
28587, 4.766050272441000e-01, 8.160120383973000e-01, 1.083229452500940e-02, 1.317568923292897e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.296007308897664e+00, 1.000000000000000e-10, 2.518402923559065e+00, 1.885911499340310e+00, 0.000000000000000e+00, 3.009774060675252e+00, 8.702718836296444e-08, 7.423993614544071e-03, 1.279896856287162e-03, 4.102240862372953e-03, -5.960877554651146e+05, 1.956343587052067e+01, 1.160049870311317e-08
28588, 4.819338685704000e-01, 8.176386705915000e-01, 1.301068543149300e-02, 1.233505329044103e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.866547202995472e+00, 1.000000000000000e-10, 1.946618881198188e+00, 1.557074305145921e+00, 0.000000000000000e+00, 1.866205975953499e+00, 7.635400975466549e-08, 7.063090711972688e-03, 4.931569212074338e-04, 2.659838031261751e-03, -2.850062328265280e+05, 2.039545826919424e+01, 1.160049870311317e-08
28589, 4.881987590892000e-01, 8.189211477024000e-01, 1.471567541010900e-02, 1.168364324831819e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.011343891601268e+00, 1.000000000000000e-10, 1.604537556640507e+00, 1.355005430862655e+00, 0.000000000000000e+00, 1.182043326838137e+00, 6.918997103433437e-08, 6.332392135733414e-03, 1.633886269005132e-04, 1.564087160619195e-03, -1.395067871844180e+05, 2.057050806462190e+01, 1.160049870311317e-08
28590, 4.954057995684000e-01, 8.199322004532000e-01, 1.604732949519900e-02, 1.123055438704183e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.629382095793157e+00, 1.000000000000000e-10, 1.451752838317262e+00, 1.275442619494988e+00, 0.000000000000000e+00, 8.764738901916480e-01, 6.621738990203786e-08, 5.852003714991010e-03, 7.066521024677350e-05, 1.041598720118874e-03, -9.595806200578660e+04, 2.033240754826307e+01, 1.160049870311317e-08
28591, 5.036456641662000e-01, 8.208707617266000e-01, 1.727260173909000e-02, 1.101174067370638e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.487452334174682e+00, 1.000000000000000e-10, 1.394980933669872e+00, 1.249918606845025e+00, 0.000000000000000e+00, 7.629300808968680e-01, 6.524370794202713e-08, 5.627584087259156e-03, 4.637365229345760e-05, 8.422222214693870e-04, -8.388039264873079e+04, 2.019858448654462e+01, 1.160049870311317e-08
28592, 5.129889303936001e-01, 8.218301373846000e-01, 1.851578511979800e-02, 1.086043883753107e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.404047300165302e+00, 1.000000000000000e-10, 1.361618920066120e+00, 1.237022616500599e+00, 0.000000000000000e+00, 6.962060536893641e-01, 6.474789771752521e-08, 5.501023435145303e-03, 3.388396049423246e-05, 7.295827500627344e-04, -7.834100045902544e+04, 2.011936208252826e+01, 1.160049870311317e-08
28593, 5.234492352612000e-01, 8.227904700258000e-01, 1.974918693597300e-02, 1.070087966875818e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.324821620309636e+00, 1.000000000000000e-10, 1.329928648123854e+00, 1.226247958827649e+00, 0.000000000000000e+00, 6.328255098048311e-01, 6.433162606293266e-08, 5.408476070224350e-03, 2.348998739298552e-05, 6.293430623150613e-04, -7.436768514129367e+04, 2.008236090878668e+01, 1.160049870311317e-08
28594, 5.350202387552999e-01, 8.237313041343000e-01, 2.094524009031000e-02, 1.054126474664182e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.251402417943098e+00, 1.000000000000000e-10, 1.300560967177239e+00, 1.217327495473541e+00, 0.000000000000000e+00, 5.740901479116015e-01, 6.398558258526076e-08, 5.335351605002785e-03, 1.540256080876290e-05, 5.391329022044964e-04, -7.149153880068114e+04, 2.000859723076090e+01, 1.160049870311317e-08
28595, 5.476781359188000e-01, 8.246354140125000e-01, 2.208056667946200e-02, 1.038706631899868e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.185045280266825e+00, 1.000000000000000e-10, 1.274018112106730e+00, 1.210186027377932e+00, 0.000000000000000e+00, 5.210044377705828e-01, 6.370762253857023e-08, 5.279107900925496e-03, 9.337549991420549e-06, 4.591368995474434e-04, -6.950206489308420e+04, 1.997013877305903e+01, 1.160049870311317e-08
28596, 5.613846474237000e-01, 8.254898803872001e-01, 2.313852356935200e-02, 1.024233016494597e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.126185031723453e+00, 1.000000000000000e-10, 1.250474012689381e+00, 1.204606870753583e+00, 0.000000000000000e+00, 4.739162389358852e-01, 6.348989248736210e-08, 5.234552385082686e-03, 4.911825300757103e-06, 3.889253927466991e-04, -6.815551322912738e+04, 1.992342482605763e+01, 1.160049870311317e-08
28597, 5.760878569314000e-01, 8.262857315409000e-01, 2.410785783377700e-02, 1.010834137879028e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.074196251741545e+00, 1.000000000000000e-10, 1.229678500696618e+00, 1.200275983104958e+00, 0.000000000000000e+00, 4.323252149503588e-01, 6.332052510233112e-08, 5.202737015651765e-03, 1.737790019836463e-06, 3.276926869806800e-04, -6.731341476760492e+04, 1.986256578328473e+01, 1.160049870311317e-08
28598, 5.917238858132999e-01, 8.270162685912000e-01, 2.498046382503300e-02, 9.983805639914395e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.027721336764527e+00, 1.000000000000000e-10, 1.211088534705810e+00, 1.196876146216932e+00, 0.000000000000000e+00, 3.951452829687442e-01, 6.318735172588872e-08, 5.180299880082399e-03, -5.326884400242405e-07, 2.734568968254112e-04, -6.681815017259021e+04, 1.981980450409500e+01, 1.160049870311317e-08
28599, 6.082166539050000e-01, 8.276741945412001e-01, 2.574793324947900e-02, 9.865006052506516e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.984797418244220e+00, 1.000000000000000e-10, 1.193918967297688e+00, 1.194117140477716e+00, 0.000000000000000e+00, 3.608061481524984e-01, 6.307913957726474e-08, 5.166954220209825e-03, -2.163020731900230e-06, 2.238271645420381e-04, -6.659150788220072e+04, 1.979290878712498e+01, 1.160049870311317e-08
28600, 6.254787168665999e-01, 8.282489825757000e-01, 2.639860167813600e-02, 9.746782356146801e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.943227669898315e+00, 1.000000000000000e-10, 1.177291067959326e+00, 1.191768815476153e+00, 0.000000000000000e+00, 3.275503494757749e-01, 6.298693547303006e-08, 5.159430868203518e-03, -3.330318198998196e-06, 1.759889978512878e-04, -6.654957124973905e+04, 1.973363852414006e+01, 1.160049870311317e-08
28601, 6.434112661827001e-01, 8.287262779467000e-01, 2.691538576465500e-02, 9.623446331838038e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.900872813150592e+00, 1.000000000000000e-10, 1.160349125260236e+00, 1.189672676471708e+00, 0.000000000000000e+00, 2.936664640775963e-01, 6.290455570329174e-08, 5.159878251948346e-03, -4.105424293081510e-06, 1.274992264166858e-04, -6.670663765624838e+04, 1.969375583759263e+01, 1.160049870311317e-08
28602, 6.619066412433000e-01, 8.290869409902000e-01, 2.727608708748300e-02, 9.490708529259307e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.856273653327413e+00, 1.000000000000000e-10, 1.142509461330965e+00, 1.187765224859290e+00, 0.000000000000000e+00, 2.579871362190533e-01, 6.282952786163588e-08, 5.166582826320833e-03, -4.473600680611537e-06, 7.626268551291393e-05, -6.704138549780341e+04, 1.963688918075259e+01, 1.160049870311317e-08
28603, 6.808495255728000e-01, 8.293086022238999e-01, 2.745490059463200e-02, 9.345730536415149e-01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.808523194695421e+00, 1.000000000000000e-10, 1.123409277878168e+00, 1.186025940532633e+00, 0.000000000000000e+00, 2.197867693134596e-01, 6.276106177425558e-08, 5.180302244723942e-03, -4.355014019762710e-06, 2.113891753184799e-05, -6.757289280615099e+04, 1.956927392155266e+01, 1.160049870311317e-08
